,weekNumber,totalPoints,isInIdealFormation,playerTeam,playerName,mins_played,goals,goal_assist,offtarget_att_assist,pen_area_entries,penalty_won,penalty_save,saves,effective_clearance,penalty_failed,own_goals,goals_conceded,yellow_card,second_yellow_card,red_card,total_scoring_att,won_contest,ball_recovery,poss_lost_all,penalty_conceded,marca_points
997,7.0,0.0,False,Rayo Vallecano,"Pozo, Jose",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
998,8.0,0.0,False,Rayo Vallecano,"Pozo, Jose",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
999,9.0,0.0,False,Rayo Vallecano,"Pozo, Jose",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1000,10.0,0.0,False,Rayo Vallecano,"Pozo, Jose",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1001,11.0,0.0,False,Rayo Vallecano,"Pozo, Jose",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1002,12.0,0.0,False,Rayo Vallecano,"Pozo, Jose",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1003,13.0,0.0,False,Rayo Vallecano,"Pozo, Jose",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1004,14.0,0.0,False,Rayo Vallecano,"Pozo, Jose",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1005,15.0,0.0,False,Rayo Vallecano,"Pozo, Jose",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1006,16.0,2.0,False,Rayo Vallecano,"Pozo, Jose",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1
1007,17.0,0.0,False,Rayo Vallecano,"Pozo, Jose",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1008,18.0,0.0,False,Rayo Vallecano,"Pozo, Jose",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1009,19.0,0.0,False,Rayo Vallecano,"Pozo, Jose",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1010,21.0,0.0,False,Rayo Vallecano,"Pozo, Jose",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1011,22.0,0.0,False,Rayo Vallecano,"Pozo, Jose",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1012,20.0,0.0,False,Rayo Vallecano,"Pozo, Jose",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1013,25.0,0.0,False,Rayo Vallecano,"Pozo, Jose",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1014,1.0,0.0,False,Rayo Vallecano,Bebe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1015,2.0,1.0,False,Rayo Vallecano,Bebe,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1
1016,3.0,0.0,False,Rayo Vallecano,Bebe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1017,4.0,2.0,False,Rayo Vallecano,Bebe,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,-1
1018,5.0,1.0,False,Rayo Vallecano,Bebe,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,-1
1019,6.0,4.0,False,Rayo Vallecano,Bebe,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,-1
1020,7.0,2.0,False,Rayo Vallecano,Bebe,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,-1
1021,8.0,0.0,False,Rayo Vallecano,Bebe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1022,9.0,0.0,False,Rayo Vallecano,Bebe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1023,10.0,7.0,False,Rayo Vallecano,Bebe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,-1
1024,11.0,4.0,False,Rayo Vallecano,Bebe,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,-1
1025,12.0,1.0,False,Rayo Vallecano,Bebe,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,-1
1026,13.0,4.0,False,Rayo Vallecano,Bebe,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1
1027,14.0,2.0,False,Rayo Vallecano,Bebe,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,7,0,-1
1028,15.0,0.0,False,Rayo Vallecano,Bebe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1029,16.0,2.0,False,Rayo Vallecano,Bebe,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,-1
1030,17.0,2.0,False,Rayo Vallecano,Bebe,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1
1031,18.0,2.0,False,Rayo Vallecano,Bebe,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,0,-1
1032,19.0,2.0,False,Rayo Vallecano,Bebe,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1
1033,24.0,0.0,False,Rayo Vallecano,Bebe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1034,25.0,0.0,False,Rayo Vallecano,Bebe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1035,1.0,11.0,False,Rayo Vallecano,Dimitrievski,90,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,7,13,0,-1
1036,2.0,13.0,True,Rayo Vallecano,Dimitrievski,90,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,12,0,-1
1037,3.0,-1.0,False,Rayo Vallecano,Dimitrievski,90,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,9,9,0,-1
1038,4.0,6.0,False,Rayo Vallecano,Dimitrievski,90,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,5,10,0,-1
1039,5.0,9.0,False,Rayo Vallecano,Dimitrievski,90,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,14,0,-1
1040,6.0,7.0,False,Rayo Vallecano,Dimitrievski,90,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,8,13,0,-1
1041,7.0,9.0,False,Rayo Vallecano,Dimitrievski,90,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,5,14,0,-1
1042,8.0,6.0,False,Rayo Vallecano,Dimitrievski,90,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,12,7,0,-1
1043,9.0,4.0,False,Rayo Vallecano,Dimitrievski,90,0,0,0,0,0,0,5,2,0,0,2,0,0,0,0,0,10,25,0,-1
1044,10.0,18.0,True,Rayo Vallecano,Dimitrievski,90,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,11,11,0,-1
1045,11.0,2.0,False,Rayo Vallecano,Dimitrievski,90,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,6,15,0,-1
1046,12.0,8.0,False,Rayo Vallecano,Dimitrievski,90,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,7,20,0,-1
1047,13.0,2.0,False,Rayo Vallecano,Dimitrievski,90,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,0,4,8,0,-1
1048,14.0,8.0,False,Rayo Vallecano,Dimitrievski,90,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,12,12,0,-1
1049,15.0,-2.0,False,Rayo Vallecano,Dimitrievski,90,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,5,14,0,-1
1050,16.0,12.0,True,Rayo Vallecano,Dimitrievski,90,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,10,3,0,-1
1051,17.0,5.0,False,Rayo Vallecano,Dimitrievski,90,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,8,13,0,-1
1052,18.0,6.0,False,Rayo Vallecano,Dimitrievski,90,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,7,15,0,-1
1053,19.0,8.0,False,Rayo Vallecano,Dimitrievski,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,-1
1054,21.0,3.0,False,Rayo Vallecano,Dimitrievski,90,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,8,12,0,-1
1055,22.0,11.0,False,Rayo Vallecano,Dimitrievski,90,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,15,0,-1
1056,20.0,0.0,False,Rayo Vallecano,Dimitrievski,90,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,5,21,0,-1
1057,23.0,2.0,False,Rayo Vallecano,Dimitrievski,90,0,0,0,0,0,0,4,0,0,0,2,1,0,0,0,0,8,5,0,-1
1058,24.0,5.0,False,Rayo Vallecano,Dimitrievski,90,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,16,15,0,-1
1059,25.0,5.0,False,Rayo Vallecano,Dimitrievski,90,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,8,10,0,-1
1060,2.0,8.0,False,Rayo Vallecano,"D-t, R",24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,-1
1061,3.0,1.0,False,Rayo Vallecano,"D-t, R",60,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,11,0,-1
1062,4.0,0.0,False,Rayo Vallecano,"D-t, R",58,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,11,0,-1
1063,5.0,0.0,False,Rayo Vallecano,"D-t, R",13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,0,-1
1064,6.0,2.0,False,Rayo Vallecano,"D-t, R",60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,-1
1065,7.0,2.0,False,Rayo Vallecano,"D-t, R",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,-1
1066,8.0,0.0,False,Rayo Vallecano,"D-t, R",30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,-1
1067,9.0,9.0,False,Rayo Vallecano,"D-t, R",69,0,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0,3,6,0,-1
1068,10.0,4.0,False,Rayo Vallecano,"D-t, R",66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,8,0,-1
1069,11.0,3.0,False,Rayo Vallecano,"D-t, R",85,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,11,0,-1
1070,12.0,5.0,False,Rayo Vallecano,"D-t, R",75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,8,0,-1
1071,13.0,0.0,False,Rayo Vallecano,"D-t, R",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1072,14.0,0.0,False,Rayo Vallecano,"D-t, R",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1073,15.0,0.0,False,Rayo Vallecano,"D-t, R",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1074,16.0,7.0,False,Rayo Vallecano,"D-t, R",71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,10,0,-1
1075,17.0,5.0,False,Rayo Vallecano,"D-t, R",88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11,0,-1
1076,18.0,4.0,False,Rayo Vallecano,"D-t, R",90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,11,0,-1
1077,19.0,0.0,False,Rayo Vallecano,"D-t, R",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1078,21.0,2.0,False,Rayo Vallecano,"D-t, R",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,-1
1079,22.0,0.0,False,Rayo Vallecano,"D-t, R",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1080,20.0,0.0,False,Rayo Vallecano,"D-t, R",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1081,23.0,2.0,False,Rayo Vallecano,"D-t, R",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,-1
1082,24.0,1.0,False,Rayo Vallecano,"D-t, R",29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,-1
1083,25.0,7.0,False,Rayo Vallecano,"D-t, R",81,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,3,8,0,-1
1084,2.0,0.0,False,Rayo Vallecano,Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1085,3.0,0.0,False,Rayo Vallecano,Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1086,4.0,0.0,False,Rayo Vallecano,Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1087,5.0,0.0,False,Rayo Vallecano,Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1088,6.0,0.0,False,Rayo Vallecano,Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1089,8.0,0.0,False,Rayo Vallecano,Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1090,9.0,0.0,False,Rayo Vallecano,Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1091,12.0,0.0,False,Rayo Vallecano,Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1092,14.0,0.0,False,Rayo Vallecano,Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1093,15.0,0.0,False,Rayo Vallecano,Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1094,16.0,0.0,False,Rayo Vallecano,Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1095,17.0,0.0,False,Rayo Vallecano,Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1096,18.0,0.0,False,Rayo Vallecano,Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1097,19.0,0.0,False,Rayo Vallecano,Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1098,21.0,0.0,False,Rayo Vallecano,Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1099,22.0,0.0,False,Rayo Vallecano,Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1100,20.0,0.0,False,Rayo Vallecano,Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1101,23.0,0.0,False,Rayo Vallecano,Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1102,24.0,0.0,False,Rayo Vallecano,Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1103,25.0,0.0,False,Rayo Vallecano,Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1104,1.0,4.0,False,Rayo Vallecano,Oscar,86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,6,0,-1
1105,2.0,10.0,False,Rayo Vallecano,Oscar,90,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,13,6,0,-1
1106,3.0,0.0,False,Rayo Vallecano,Oscar,90,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,9,12,0,-1
1107,4.0,3.0,False,Rayo Vallecano,Oscar,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,10,0,-1
1108,5.0,8.0,False,Rayo Vallecano,Oscar,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,10,0,-1
1109,6.0,4.0,False,Rayo Vallecano,Oscar,90,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,5,0,-1
1110,7.0,5.0,False,Rayo Vallecano,Oscar,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,15,0,-1
1111,8.0,2.0,False,Rayo Vallecano,Oscar,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,-1
1112,9.0,12.0,True,Rayo Vallecano,Oscar,83,1,0,0,0,0,0,0,9,0,0,1,0,0,0,1,0,4,6,0,-1
1113,10.0,4.0,False,Rayo Vallecano,Oscar,89,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,5,8,0,-1
1114,12.0,8.0,False,Rayo Vallecano,Oscar,90,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,9,5,0,-1
1115,13.0,1.0,False,Rayo Vallecano,Oscar,90,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,2,10,0,-1
1116,14.0,3.0,False,Rayo Vallecano,Oscar,90,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,3,13,0,-1
1117,15.0,1.0,False,Rayo Vallecano,Oscar,55,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,4,0,-1
1118,16.0,4.0,False,Rayo Vallecano,Oscar,71,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,2,9,0,-1
1119,17.0,3.0,False,Rayo Vallecano,Oscar,90,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,8,0,-1
1120,18.0,0.0,False,Rayo Vallecano,Oscar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1121,19.0,8.0,False,Rayo Vallecano,Oscar,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,9,0,-1
1122,21.0,3.0,False,Rayo Vallecano,Oscar,90,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,7,10,0,-1
1123,22.0,6.0,False,Rayo Vallecano,Oscar,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,15,0,-1
1124,20.0,1.0,False,Rayo Vallecano,Oscar,90,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,10,0,-1
1125,23.0,4.0,False,Rayo Vallecano,Oscar,90,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,10,10,0,-1
1126,24.0,4.0,False,Rayo Vallecano,Oscar,90,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,8,13,0,-1
1127,25.0,3.0,False,Rayo Vallecano,Oscar,90,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,10,0,-1
1128,1.0,5.0,False,Rayo Vallecano,"Trejo, Oscar",63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,10,0,-1
1129,2.0,7.0,False,Rayo Vallecano,"Trejo, Oscar",66,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,-1
1130,3.0,3.0,False,Rayo Vallecano,"Trejo, Oscar",45,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,3,5,11,0,-1
1131,5.0,1.0,False,Rayo Vallecano,"Trejo, Oscar",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,-1
1132,6.0,3.0,False,Rayo Vallecano,"Trejo, Oscar",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,-1
1133,7.0,5.0,False,Rayo Vallecano,"Trejo, Oscar",75,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,9,11,0,-1
1134,8.0,2.0,False,Rayo Vallecano,"Trejo, Oscar",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,-1
1135,9.0,0.0,False,Rayo Vallecano,"Trejo, Oscar",55,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,11,0,-1
1136,10.0,4.0,False,Rayo Vallecano,"Trejo, Oscar",13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,-1
1137,11.0,2.0,False,Rayo Vallecano,"Trejo, Oscar",71,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,13,0,-1
1138,12.0,0.0,False,Rayo Vallecano,"Trejo, Oscar",30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,9,0,-1
1139,13.0,4.0,False,Rayo Vallecano,"Trejo, Oscar",59,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,12,0,-1
1140,14.0,6.0,False,Rayo Vallecano,"Trejo, Oscar",68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,-1
1141,15.0,2.0,False,Rayo Vallecano,"Trejo, Oscar",35,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4,9,0,-1
1142,16.0,4.0,False,Rayo Vallecano,"Trejo, Oscar",45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,7,0,-1
1143,21.0,4.0,False,Rayo Vallecano,"Trejo, Oscar",75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,20,0,-1
1144,22.0,0.0,False,Rayo Vallecano,"Trejo, Oscar",55,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,14,0,-1
1145,20.0,2.0,False,Rayo Vallecano,"Trejo, Oscar",14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,0,-1
1146,23.0,4.0,False,Rayo Vallecano,"Trejo, Oscar",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,0,-1
1147,24.0,1.0,False,Rayo Vallecano,"Trejo, Oscar",28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4,0,-1
1148,25.0,4.0,False,Rayo Vallecano,"Trejo, Oscar",64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,9,0,-1
1149,1.0,7.0,False,Rayo Vallecano,Balliu,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,-1
1150,2.0,8.0,False,Rayo Vallecano,Balliu,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,8,12,0,-1
1151,3.0,-5.0,False,Rayo Vallecano,Balliu,90,0,0,0,1,0,0,0,1,0,0,7,1,0,0,0,0,5,18,0,-1
1152,4.0,2.0,False,Rayo Vallecano,Balliu,90,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4,14,0,-1
1153,5.0,8.0,False,Rayo Vallecano,Balliu,90,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,6,13,0,-1
1154,6.0,4.0,False,Rayo Vallecano,Balliu,90,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,9,8,0,-1
1155,7.0,6.0,False,Rayo Vallecano,Balliu,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,17,0,-1
1156,8.0,3.0,False,Rayo Vallecano,Balliu,90,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,6,15,0,-1
1157,9.0,2.0,False,Rayo Vallecano,Balliu,90,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,7,15,0,-1
1158,10.0,7.0,False,Rayo Vallecano,Balliu,90,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,19,0,-1
1159,11.0,2.0,False,Rayo Vallecano,Balliu,71,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,7,14,0,-1
1160,13.0,0.0,False,Rayo Vallecano,Balliu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1161,14.0,3.0,False,Rayo Vallecano,Balliu,90,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,7,0,-1
1162,15.0,-2.0,False,Rayo Vallecano,Balliu,90,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,5,8,0,-1
1163,16.0,7.0,False,Rayo Vallecano,Balliu,82,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,2,8,0,-1
1164,17.0,6.0,False,Rayo Vallecano,Balliu,90,0,0,0,1,0,0,0,6,0,0,1,0,0,0,0,0,5,11,0,-1
1165,18.0,0.0,False,Rayo Vallecano,Balliu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1166,19.0,8.0,False,Rayo Vallecano,Balliu,90,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,6,13,0,-1
1167,21.0,3.0,False,Rayo Vallecano,Balliu,82,0,0,1,2,0,0,0,1,0,0,1,1,0,0,0,0,2,11,0,-1
1168,22.0,5.0,False,Rayo Vallecano,Balliu,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,16,0,-1
1169,20.0,2.0,False,Rayo Vallecano,Balliu,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,-1
1170,23.0,3.0,False,Rayo Vallecano,Balliu,86,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,6,12,0,-1
1171,24.0,0.0,False,Rayo Vallecano,Balliu,90,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,8,20,0,-1
1172,25.0,0.0,False,Rayo Vallecano,Balliu,90,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2,14,0,-1
1173,1.0,3.0,False,Rayo Vallecano,"Ciss, Pathe",45,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,2,5,0,-1
1174,2.0,9.0,False,Rayo Vallecano,"Ciss, Pathe",14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,-1
1175,3.0,0.0,False,Rayo Vallecano,"Ciss, Pathe",45,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,6,0,-1
1176,4.0,4.0,False,Rayo Vallecano,"Ciss, Pathe",64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0,-1
1177,5.0,2.0,False,Rayo Vallecano,"Ciss, Pathe",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,-1
1178,6.0,4.0,False,Rayo Vallecano,"Ciss, Pathe",20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,-1
1179,7.0,8.0,False,Rayo Vallecano,"Ciss, Pathe",90,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,11,14,0,-1
1180,8.0,4.0,False,Rayo Vallecano,"Ciss, Pathe",90,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,1,7,12,0,-1
1181,9.0,4.0,False,Rayo Vallecano,"Ciss, Pathe",90,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,2,4,8,0,-1
1182,10.0,11.0,True,Rayo Vallecano,"Ciss, Pathe",66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,13,9,0,-1
1183,11.0,4.0,False,Rayo Vallecano,"Ciss, Pathe",80,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,9,6,0,-1
1184,12.0,3.0,False,Rayo Vallecano,"Ciss, Pathe",61,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4,7,0,-1
1185,13.0,0.0,False,Rayo Vallecano,"Ciss, Pathe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
