,weekNumber,totalPoints,isInIdealFormation,playerTeam,playerName,mins_played,goals,goal_assist,offtarget_att_assist,pen_area_entries,penalty_won,penalty_save,saves,effective_clearance,penalty_failed,own_goals,goals_conceded,yellow_card,second_yellow_card,red_card,total_scoring_att,won_contest,ball_recovery,poss_lost_all,penalty_conceded,marca_points
4997,11.0,1.0,False,Alavés,Samu,73,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,7,0,-1
4998,12.0,2.0,False,Alavés,Samu,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,-1
4999,13.0,8.0,False,Alavés,Samu,79,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,4,12,0,-1
5000,14.0,9.0,False,Alavés,Samu,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,15,0,-1
5001,15.0,4.0,False,Alavés,Samu,83,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,11,0,-1
5002,16.0,2.0,False,Alavés,Samu,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,8,0,-1
5003,17.0,1.0,False,Alavés,Samu,73,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,4,7,0,-1
5004,18.0,4.0,False,Alavés,Samu,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,-1
5005,19.0,2.0,False,Alavés,Samu,70,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,6,0,-1
5006,20.0,7.0,False,Alavés,Samu,18,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,0,-1
5007,21.0,1.0,False,Alavés,Samu,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,-1
5008,22.0,18.0,True,Alavés,Samu,89,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,3,13,0,-1
5009,23.0,6.0,False,Alavés,Samu,88,1,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,3,7,0,-1
5010,24.0,9.0,False,Alavés,Samu,90,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,2,7,0,-1
5011,5.0,0.0,False,Alavés,"Hagi, Ianis",26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,6,0,-1
5012,6.0,3.0,False,Alavés,"Hagi, Ianis",67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,0,-1
5013,7.0,5.0,False,Alavés,"Hagi, Ianis",69,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,1,8,0,-1
5014,8.0,4.0,False,Alavés,"Hagi, Ianis",55,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,6,10,0,-1
5015,9.0,7.0,False,Alavés,"Hagi, Ianis",73,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,1,9,0,-1
5016,10.0,0.0,False,Alavés,"Hagi, Ianis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
5017,11.0,5.0,False,Alavés,"Hagi, Ianis",27,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,7,0,-1
5018,12.0,4.0,False,Alavés,"Hagi, Ianis",68,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,4,10,0,-1
5019,13.0,2.0,False,Alavés,"Hagi, Ianis",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,-1
5020,14.0,2.0,False,Alavés,"Hagi, Ianis",16,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,5,0,-1
5021,15.0,2.0,False,Alavés,"Hagi, Ianis",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,0,-1
5022,16.0,4.0,False,Alavés,"Hagi, Ianis",63,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,-1
5023,17.0,3.0,False,Alavés,"Hagi, Ianis",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,-1
5024,18.0,2.0,False,Alavés,"Hagi, Ianis",31,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,-1
5025,19.0,0.0,False,Alavés,"Hagi, Ianis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
5026,20.0,0.0,False,Alavés,"Hagi, Ianis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
5027,21.0,0.0,False,Alavés,"Hagi, Ianis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
5028,22.0,0.0,False,Alavés,"Hagi, Ianis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
5029,23.0,2.0,False,Alavés,"Hagi, Ianis",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,-1
5030,24.0,2.0,False,Alavés,"Hagi, Ianis",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1
5031,20.0,9.0,False,Alavés,"Vicente, Carlos",89,0,1,0,4,0,0,0,0,0,0,2,0,0,0,1,2,4,23,0,-1
5032,21.0,5.0,False,Alavés,"Vicente, Carlos",76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,18,0,-1
5033,22.0,10.0,False,Alavés,"Vicente, Carlos",89,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,-1
5034,24.0,1.0,False,Alavés,"Vicente, Carlos",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,-1
5035,1.0,5.0,False,Alavés,P235227,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,12,0,-1
5036,2.0,-1.0,False,Alavés,P235227,90,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,9,17,0,-1
5037,3.0,3.0,False,Alavés,P235227,90,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,3,14,0,-1
5038,4.0,5.0,False,Alavés,P235227,90,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,4,7,0,-1
5039,5.0,0.0,False,Alavés,P235227,90,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,1,3,18,0,-1
5040,6.0,2.0,False,Alavés,P235227,90,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,5,9,0,-1
5041,7.0,5.0,False,Alavés,P235227,90,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,5,4,0,-1
5042,8.0,2.0,False,Alavés,P235227,35,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,-1
5043,9.0,4.0,False,Alavés,P235227,90,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,9,11,0,-1
5044,10.0,3.0,False,Alavés,P235227,89,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3,6,0,-1
5045,11.0,2.0,False,Alavés,P235227,90,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,9,11,0,-1
5046,12.0,6.0,False,Alavés,P235227,83,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,6,10,0,-1
5047,13.0,1.0,False,Alavés,P235227,85,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,1,5,9,0,-1
5048,14.0,3.0,False,Alavés,P235227,90,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,8,10,0,-1
5049,15.0,11.0,False,Alavés,P235227,90,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,3,6,9,0,-1
5050,16.0,4.0,False,Alavés,P235227,90,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,4,6,10,0,-1
5051,17.0,1.0,False,Alavés,P235227,73,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,2,3,0,-1
5052,18.0,8.0,False,Alavés,P235227,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,-1
5053,19.0,4.0,False,Alavés,P235227,90,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,5,13,0,-1
5054,20.0,1.0,False,Alavés,P235227,90,0,0,0,0,0,0,0,4,0,0,2,0,0,0,1,0,4,12,0,-1
5055,21.0,6.0,False,Alavés,P235227,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,4,11,0,-1
5056,22.0,7.0,False,Alavés,P235227,78,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,1,4,9,0,-1
5057,24.0,4.0,False,Alavés,P235227,90,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,4,11,0,-1
5058,1.0,5.0,False,Alavés,"Guevara, Ander",85,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,9,16,0,-1
5059,2.0,2.0,False,Alavés,"Guevara, Ander",90,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,18,0,-1
5060,3.0,3.0,False,Alavés,"Guevara, Ander",86,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,12,0,-1
5061,4.0,6.0,False,Alavés,"Guevara, Ander",90,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,3,6,18,0,-1
5062,5.0,3.0,False,Alavés,"Guevara, Ander",90,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,13,21,0,-1
5063,6.0,3.0,False,Alavés,"Guevara, Ander",90,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,14,17,0,-1
5064,7.0,4.0,False,Alavés,"Guevara, Ander",90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,13,0,-1
5065,8.0,3.0,False,Alavés,"Guevara, Ander",83,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,9,0,-1
5066,9.0,3.0,False,Alavés,"Guevara, Ander",90,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,7,16,0,-1
5067,10.0,2.0,False,Alavés,"Guevara, Ander",89,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,5,8,0,-1
5068,11.0,8.0,False,Alavés,"Guevara, Ander",90,1,0,0,0,0,0,0,2,0,0,2,0,0,0,1,1,8,10,0,-1
5069,12.0,8.0,False,Alavés,"Guevara, Ander",90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,15,0,-1
5070,13.0,3.0,False,Alavés,"Guevara, Ander",90,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,7,12,0,-1
5071,14.0,5.0,False,Alavés,"Guevara, Ander",69,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,8,15,0,-1
5072,15.0,6.0,False,Alavés,"Guevara, Ander",83,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,11,12,0,-1
5073,17.0,6.0,False,Alavés,"Guevara, Ander",90,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,10,5,0,-1
5074,18.0,3.0,False,Alavés,"Guevara, Ander",90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,12,0,-1
5075,19.0,5.0,False,Alavés,"Guevara, Ander",90,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5,14,0,-1
5076,20.0,2.0,False,Alavés,"Guevara, Ander",89,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,9,0,-1
5077,21.0,6.0,False,Alavés,"Guevara, Ander",90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,8,20,0,-1
5078,22.0,2.0,False,Alavés,"Guevara, Ander",90,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,10,0,-1
5079,23.0,3.0,False,Alavés,"Guevara, Ander",90,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,8,8,0,-1
5080,24.0,3.0,False,Alavés,"Guevara, Ander",90,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,13,0,-1
5081,1.0,4.0,False,Alavés,"Duarte, R",64,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,7,13,0,-1
5082,2.0,10.0,True,Alavés,"Duarte, R",87,1,0,1,3,0,0,0,2,0,0,2,0,0,0,2,1,2,15,0,-1
5083,3.0,4.0,False,Alavés,"Duarte, R",90,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,8,22,0,-1
5084,4.0,8.0,False,Alavés,"Duarte, R",90,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,2,6,16,0,-1
5085,5.0,5.0,False,Alavés,"Duarte, R",69,0,0,0,5,0,0,0,1,0,0,1,1,0,0,0,0,8,13,0,-1
5086,6.0,2.0,False,Alavés,"Duarte, R",48,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,11,0,-1
5087,7.0,2.0,False,Alavés,"Duarte, R",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1
5088,8.0,4.0,False,Alavés,"Duarte, R",90,0,0,1,2,0,0,0,3,0,0,2,0,0,0,0,0,7,19,0,-1
5089,9.0,1.0,False,Alavés,"Duarte, R",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1
5090,10.0,3.0,False,Alavés,"Duarte, R",90,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,15,0,-1
5091,11.0,-1.0,False,Alavés,"Duarte, R",90,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,7,12,0,-1
5092,12.0,0.0,False,Alavés,"Duarte, R",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
5093,13.0,0.0,False,Alavés,"Duarte, R",90,0,0,1,0,0,0,0,4,0,0,2,1,0,0,0,0,3,12,0,-1
5094,14.0,0.0,False,Alavés,"Duarte, R",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
5095,15.0,2.0,False,Alavés,"Duarte, R",15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,-1
5096,16.0,0.0,False,Alavés,"Duarte, R",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
5097,17.0,3.0,False,Alavés,"Duarte, R",90,0,0,0,2,0,0,0,4,0,0,3,0,0,0,1,0,7,10,0,-1
5098,18.0,1.0,False,Alavés,"Duarte, R",59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,12,0,-1
5099,20.0,11.0,False,Alavés,"Duarte, R",13,1,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,1,0,-1
5100,21.0,6.0,False,Alavés,"Duarte, R",90,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,8,0,-1
5101,22.0,10.0,False,Alavés,"Duarte, R",90,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,5,0,-1
5102,23.0,2.0,False,Alavés,"Duarte, R",90,0,0,0,2,0,0,0,2,0,0,3,0,0,0,0,0,8,9,0,-1
5103,24.0,5.0,False,Alavés,"Duarte, R",75,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,3,5,0,-1
5104,1.0,3.0,False,Alavés,"Rioja, L",90,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,2,18,0,-1
5105,2.0,17.0,True,Alavés,"Rioja, L",87,1,2,2,2,0,0,0,1,0,0,2,0,0,0,1,0,2,10,0,-1
5106,3.0,5.0,False,Alavés,"Rioja, L",90,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,2,4,17,0,-1
5107,4.0,12.0,True,Alavés,"Rioja, L",90,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,3,7,19,0,-1
5108,5.0,2.0,False,Alavés,"Rioja, L",83,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,2,13,0,-1
5109,6.0,2.0,False,Alavés,"Rioja, L",84,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,6,10,0,-1
5110,7.0,1.0,False,Alavés,"Rioja, L",28,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,8,0,-1
5111,8.0,6.0,False,Alavés,"Rioja, L",83,0,0,1,2,0,0,0,1,0,0,1,0,0,0,1,1,5,10,0,-1
5112,9.0,4.0,False,Alavés,"Rioja, L",86,0,0,0,1,0,0,0,1,0,0,1,1,0,0,3,1,11,17,0,-1
5113,10.0,6.0,False,Alavés,"Rioja, L",89,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,3,6,10,0,-1
5114,11.0,1.0,False,Alavés,"Rioja, L",63,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,12,0,-1
5115,12.0,6.0,False,Alavés,"Rioja, L",83,0,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,5,20,0,-1
5116,13.0,1.0,False,Alavés,"Rioja, L",63,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,11,0,-1
5117,14.0,12.0,False,Alavés,"Rioja, L",89,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,4,7,12,0,-1
5118,15.0,9.0,False,Alavés,"Rioja, L",75,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,5,6,16,0,-1
5119,16.0,6.0,False,Alavés,"Rioja, L",86,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,2,3,11,0,-1
5120,17.0,2.0,False,Alavés,"Rioja, L",61,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,5,7,0,-1
5121,18.0,4.0,False,Alavés,"Rioja, L",90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,14,0,-1
5122,19.0,11.0,False,Alavés,"Rioja, L",89,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,13,0,-1
5123,20.0,7.0,False,Alavés,"Rioja, L",77,0,0,0,3,0,0,0,4,0,0,1,0,0,0,0,1,8,8,0,-1
5124,21.0,14.0,True,Alavés,"Rioja, L",89,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,2,9,23,0,-1
5125,22.0,14.0,True,Alavés,"Rioja, L",78,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,2,3,10,0,-1
5126,23.0,4.0,False,Alavés,"Rioja, L",63,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,1,1,7,0,-1
5127,24.0,6.0,False,Alavés,"Rioja, L",86,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,4,9,0,-1
5128,1.0,2.0,False,Alavés,Guridi,90,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,13,0,-1
5129,2.0,8.0,False,Alavés,Guridi,90,0,2,1,1,0,0,0,1,0,0,3,0,0,0,0,0,2,11,0,-1
5130,3.0,5.0,False,Alavés,Guridi,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,5,0,-1
5131,4.0,4.0,False,Alavés,Guridi,87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,11,0,-1
5132,5.0,3.0,False,Alavés,Guridi,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,-1
5133,6.0,2.0,False,Alavés,Guridi,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,10,0,-1
5134,7.0,3.0,False,Alavés,Guridi,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,0,-1
5135,9.0,5.0,False,Alavés,Guridi,90,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,9,9,0,-1
5136,10.0,8.0,False,Alavés,Guridi,90,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,12,0,-1
5137,11.0,2.0,False,Alavés,Guridi,63,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3,0,-1
5138,12.0,4.0,False,Alavés,Guridi,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,14,0,-1
5139,13.0,2.0,False,Alavés,Guridi,79,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,7,11,0,-1
5140,14.0,5.0,False,Alavés,Guridi,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,-1
5141,15.0,5.0,False,Alavés,Guridi,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,10,0,-1
5142,16.0,6.0,False,Alavés,Guridi,90,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,11,7,0,-1
5143,17.0,1.0,False,Alavés,Guridi,61,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,-1
5144,18.0,2.0,False,Alavés,Guridi,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,-1
5145,19.0,5.0,False,Alavés,Guridi,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,-1
5146,20.0,9.0,False,Alavés,Guridi,77,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,5,12,0,-1
5147,21.0,5.0,False,Alavés,Guridi,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,-1
5148,22.0,5.0,False,Alavés,Guridi,62,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,10,0,-1
5149,23.0,2.0,False,Alavés,Guridi,63,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,1,3,0,-1
5150,24.0,5.0,False,Alavés,Guridi,86,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,2,3,0,-1
5151,1.0,2.0,False,Alavés,Javi,26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,8,0,-1
5152,2.0,2.0,False,Alavés,Javi,23,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5,0,-1
5153,3.0,0.0,False,Alavés,Javi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
5154,4.0,0.0,False,Alavés,Javi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
5155,5.0,2.0,False,Alavés,Javi,21,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,4,0,-1
5156,6.0,2.0,False,Alavés,Javi,42,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,17,0,-1
5157,7.0,9.0,True,Alavés,Javi,85,0,1,1,2,0,0,0,1,0,0,1,1,0,0,0,2,5,21,0,-1
5158,8.0,0.0,False,Alavés,Javi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
5159,9.0,4.0,False,Alavés,Javi,86,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,5,12,0,-1
5160,11.0,1.0,False,Alavés,Javi,45,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,4,11,0,-1
5161,12.0,6.0,False,Alavés,Javi,90,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,4,18,0,-1
5162,13.0,6.0,False,Alavés,Javi,90,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,1,4,7,0,-1
5163,14.0,8.0,False,Alavés,Javi,90,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,5,17,0,-1
5164,15.0,9.0,False,Alavés,Javi,90,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,5,20,0,-1
5165,16.0,5.0,False,Alavés,Javi,90,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,4,6,19,0,-1
5166,17.0,-3.0,False,Alavés,Javi,90,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,5,16,1,-1
5167,18.0,2.0,False,Alavés,Javi,31,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,2,5,0,-1
5168,19.0,3.0,False,Alavés,Javi,90,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,2,8,26,0,-1
5169,20.0,1.0,False,Alavés,Javi,90,0,0,0,1,0,0,0,6,0,0,2,0,0,0,0,0,2,9,0,-1
5170,21.0,8.0,False,Alavés,Javi,90,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,4,16,0,-1
5171,22.0,5.0,False,Alavés,Javi,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,-1
5172,23.0,3.0,False,Alavés,Javi,90,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,5,17,0,-1
5173,24.0,2.0,False,Alavés,Javi,69,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,12,0,-1
5174,1.0,6.0,False,Alavés,Sivera,90,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,9,13,0,-1
5175,2.0,1.0,False,Alavés,Sivera,90,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,4,9,0,-1
5176,3.0,6.0,False,Alavés,Sivera,90,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,12,18,0,-1
5177,4.0,13.0,False,Alavés,Sivera,90,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,10,13,0,-1
5178,5.0,7.0,False,Alavés,Sivera,90,0,0,0,0,0,0,9,1,0,0,2,0,0,0,0,0,6,10,0,-1
5179,6.0,2.0,False,Alavés,Sivera,90,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,9,11,0,-1
5180,7.0,5.0,False,Alavés,Sivera,90,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,7,6,0,-1
5181,8.0,4.0,False,Alavés,Sivera,90,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,12,13,0,-1
5182,9.0,3.0,False,Alavés,Sivera,90,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,9,0,-1
5183,10.0,2.0,False,Alavés,Sivera,90,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,7,22,0,-1
5184,11.0,6.0,False,Alavés,Sivera,90,0,0,0,0,0,0,5,1,0,0,2,0,0,0,0,0,10,15,0,-1
5185,12.0,9.0,False,Alavés,Sivera,90,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,9,0,-1
5186,13.0,4.0,False,Alavés,Sivera,90,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,11,20,0,-1
5187,14.0,5.0,False,Alavés,Sivera,90,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,7,11,0,-1
5188,15.0,9.0,False,Alavés,Sivera,90,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4,11,0,-1
5189,16.0,4.0,False,Alavés,Sivera,90,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,7,10,0,-1
5190,17.0,0.0,False,Alavés,Sivera,90,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,7,0,-1
5191,18.0,5.0,False,Alavés,Sivera,90,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,5,9,0,-1
5192,19.0,6.0,False,Alavés,Sivera,90,0,0,0,0,0,0,4,2,0,0,1,1,0,0,0,0,8,10,0,-1
5193,20.0,2.0,False,Alavés,Sivera,90,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,12,19,0,-1
5194,21.0,10.0,False,Alavés,Sivera,90,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11,8,0,-1
5195,22.0,13.0,True,Alavés,Sivera,90,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,5,16,0,-1
5196,23.0,2.0,False,Alavés,Sivera,90,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,5,4,0,-1
5197,24.0,5.0,False,Alavés,Sivera,90,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,7,15,0,-1
5198,1.0,3.0,False,Girona,"Lopez, David",90,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,10,16,0,-1
5199,2.0,9.0,False,Girona,"Lopez, David",90,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,7,8,0,-1
5200,3.0,5.0,False,Girona,"Lopez, David",90,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,8,10,0,-1
